 Timestamp,,,healthy value,, attacked Value
 30/6/2015 2:08:30 PM,,,7.638939,,7.426173
 30/6/2015 2:08:31 PM,,,7.636696,,7.427775
 30/6/2015 2:08:32 PM,,,7.636696,,7.430979
 30/6/2015 2:08:33 PM,,,7.636696,,7.430979
 30/6/2015 2:08:34 PM,,,7.636696,,7.430979
 30/6/2015 2:08:35 PM,,,7.63253,,7.430979
 30/6/2015 2:08:36 PM,,,7.63253,,7.437708
 30/6/2015 2:08:37 PM,,,7.63253,,7.439631
 30/6/2015 2:08:38 PM,,,7.63253,,7.441233
 30/6/2015 2:08:39 PM,,,7.629646,,7.441233
 30/6/2015 2:08:40 PM,,,7.629646,,7.44604
 30/6/2015 2:08:41 PM,,,7.629646,,7.447321
 30/6/2015 2:08:42 PM,,,7.629646,,7.448924
 30/6/2015 2:08:43 PM,,,7.629646,,7.449564
 30/6/2015 2:08:44 PM,,,7.629646,,7.451807
 30/6/2015 2:08:45 PM,,,7.629646,,7.452769
 30/6/2015 2:08:46 PM,,,7.626762,,7.455012
 30/6/2015 2:08:47 PM,,,7.626442,,7.455332
 30/6/2015 2:08:48 PM,,,7.626442,,7.460139
 30/6/2015 2:08:49 PM,,,7.626442,,7.460139
 30/6/2015 2:08:50 PM,,,7.626442,,7.462061
 30/6/2015 2:08:51 PM,,,7.62484,,7.466867
 30/6/2015 2:08:52 PM,,,7.623238,,7.467188
 30/6/2015 2:08:53 PM,,,7.623238,,7.471033
 30/6/2015 2:08:54 PM,,,7.620034,,7.471033
 30/6/2015 2:08:55 PM,,,7.616829,,7.471033
 30/6/2015 2:08:56 PM,,,7.615548,,7.475199
 30/6/2015 2:08:57 PM,,,7.612664,,7.478403
 30/6/2015 2:08:58 PM,,,7.612343,,7.478403
 30/6/2015 2:08:59 PM,,,7.612343,,7.481607
 30/6/2015 2:09:00 PM,,,7.612343,,7.482889
 30/6/2015 2:09:01 PM,,,7.612343,,7.484812
 30/6/2015 2:09:02 PM,,,7.609459,,7.488977
 30/6/2015 2:09:03 PM,,,7.609459,,7.488977
 30/6/2015 2:09:04 PM,,,7.607857,,7.491861
 30/6/2015 2:09:05 PM,,,7.607537,,7.495386
 30/6/2015 2:09:06 PM,,,7.607537,,7.498911
 30/6/2015 2:09:07 PM,,,7.607537,,7.498911
 30/6/2015 2:09:08 PM,,,7.605614,,7.501795
 30/6/2015 2:09:09 PM,,,7.605614,,7.503717
 30/6/2015 2:09:10 PM,,,7.605614,,7.50628
 30/6/2015 2:09:11 PM,,,7.605614,,7.507242
 30/6/2015 2:09:12 PM,,,7.603692,,7.508523
 30/6/2015 2:09:13 PM,,,7.600487,,7.512689
 30/6/2015 2:09:14 PM,,,7.600487,,7.514612
 30/6/2015 2:09:15 PM,,,7.600487,,7.519739
 30/6/2015 2:09:16 PM,,,7.600487,,7.521661
 30/6/2015 2:09:17 PM,,,7.600487,,7.524866
 30/6/2015 2:09:18 PM,,,7.600487,,7.529352
 30/6/2015 2:09:19 PM,,,7.600487,,7.529352
 30/6/2015 2:09:20 PM,,,7.600487,,7.534158
 30/6/2015 2:09:21 PM,,,7.600487,,7.536722
 30/6/2015 2:09:22 PM,,,7.600487,,7.538965
 30/6/2015 2:09:23 PM,,,7.600487,,7.543771
 30/6/2015 2:09:24 PM,,,7.600487,,7.547296
 30/6/2015 2:09:25 PM,,,7.600487,,7.547296
 30/6/2015 2:09:26 PM,,,7.600487,,7.551461
 30/6/2015 2:09:27 PM,,,7.599526,,7.554666
 30/6/2015 2:09:28 PM,,,7.596001,,7.554666
 30/6/2015 2:09:29 PM,,,7.595681,,7.554666
 30/6/2015 2:09:30 PM,,,7.593438,,7.559472
 30/6/2015 2:09:31 PM,,,7.591195,,7.561074
 30/6/2015 2:09:32 PM,,,7.590874,,7.561715
 30/6/2015 2:09:33 PM,,,7.590233,,7.563958
 30/6/2015 2:09:34 PM,,,7.587029,,7.565881
 30/6/2015 2:09:35 PM,,,7.587029,,7.569085
 30/6/2015 2:09:36 PM,,,7.586709,,7.569726
 30/6/2015 2:09:37 PM,,,7.583504,,7.569726
 30/6/2015 2:09:38 PM,,,7.583504,,7.575494
 30/6/2015 2:09:39 PM,,,7.582223,,7.575494
 30/6/2015 2:09:40 PM,,,7.582223,,7.575494
 30/6/2015 2:09:41 PM,,,7.582223,,7.57998
 30/6/2015 2:09:42 PM,,,7.582223,,7.580621
 30/6/2015 2:09:43 PM,,,7.582223,,7.586709
 30/6/2015 2:09:44 PM,,,7.582223,,7.586709
 30/6/2015 2:09:45 PM,,,7.582223,,7.586709
 30/6/2015 2:09:46 PM,,,7.582223,,7.591195
 30/6/2015 2:09:47 PM,,,7.578698,,7.591195
 30/6/2015 2:09:48 PM,,,7.578698,,7.594719
 30/6/2015 2:09:49 PM,,,7.578698,,7.598885
 30/6/2015 2:09:50 PM,,,7.578698,,7.603051
 30/6/2015 2:09:51 PM,,,7.576776,,7.603051
 30/6/2015 2:09:52 PM,,,7.576135,,7.605935
 30/6/2015 2:09:53 PM,,,7.57293,,7.606896
 30/6/2015 2:09:54 PM,,,7.57293,,7.611062
 30/6/2015 2:09:55 PM,,,7.57293,,7.611062
 30/6/2015 2:09:56 PM,,,7.57293,,7.615227
 30/6/2015 2:09:57 PM,,,7.57293,,7.615227
 30/6/2015 2:09:58 PM,,,7.57293,,7.618111
 30/6/2015 2:09:59 PM,,,7.571328,,7.619713
 30/6/2015 2:10:00 PM,,,7.570367,,7.621956
 30/6/2015 2:10:01 PM,,,7.570367,,7.624519
 30/6/2015 2:10:02 PM,,,7.570367,,7.62484
 30/6/2015 2:10:03 PM,,,7.570367,,7.628365
 30/6/2015 2:10:04 PM,,,7.570367,,7.628365
 30/6/2015 2:10:05 PM,,,7.570367,,7.63253
 30/6/2015 2:10:06 PM,,,7.570367,,7.633171
 30/6/2015 2:10:07 PM,,,7.570367,,7.638939
 30/6/2015 2:10:08 PM,,,7.566201,,7.638939
 30/6/2015 2:10:09 PM,,,7.566201,,7.638939
 30/6/2015 2:10:10 PM,,,7.566201,,7.643745
 30/6/2015 2:10:11 PM,,,7.566201,,7.64695
 30/6/2015 2:10:12 PM,,,7.561074,,7.64695
 30/6/2015 2:10:13 PM,,,7.559793,,7.651756
 30/6/2015 2:10:14 PM,,,7.559793,,7.651756
 30/6/2015 2:10:15 PM,,,7.559793,,7.653358
 30/6/2015 2:10:16 PM,,,7.559793,,7.653358
 30/6/2015 2:10:17 PM,,,7.556909,,7.658165
 30/6/2015 2:10:18 PM,,,7.556909,,7.658485
 30/6/2015 2:10:19 PM,,,7.556909,,7.658485
 30/6/2015 2:10:20 PM,,,7.556909,,7.661689
 30/6/2015 2:10:21 PM,,,7.556909,,7.663612
 30/6/2015 2:10:22 PM,,,7.556909,,7.663612
 30/6/2015 2:10:23 PM,,,7.556909,,7.666496
 30/6/2015 2:10:24 PM,,,7.559152,,7.666496
 30/6/2015 2:10:25 PM,,,7.560113,,7.672584
 30/6/2015 2:10:26 PM,,,7.561395,,7.672904
 30/6/2015 2:10:27 PM,,,7.562356,,7.672904
 30/6/2015 2:10:28 PM,,,7.562676,,7.676429
 30/6/2015 2:10:29 PM,,,7.562676,,7.676429
 30/6/2015 2:10:30 PM,,,7.562676,,7.679634
 30/6/2015 2:10:31 PM,,,7.562676,,7.682518
 30/6/2015 2:10:32 PM,,,7.562676,,7.682518
 30/6/2015 2:10:33 PM,,,7.562676,,7.682518
 30/6/2015 2:10:34 PM,,,7.564599,,7.683158
 30/6/2015 2:10:35 PM,,,7.564599,,7.687965
 30/6/2015 2:10:36 PM,,,7.564599,,7.687965
 30/6/2015 2:10:37 PM,,,7.564599,,7.687965
 30/6/2015 2:10:38 PM,,,7.564599,,7.687965
 30/6/2015 2:10:39 PM,,,7.564599,,7.687965
 30/6/2015 2:10:40 PM,,,7.564599,,7.687965
 30/6/2015 2:10:41 PM,,,7.564599,,7.689247
 30/6/2015 2:10:42 PM,,,7.564599,,7.694053
 30/6/2015 2:10:43 PM,,,7.564599,,7.694053
 30/6/2015 2:10:44 PM,,,7.564599,,7.698219
 30/6/2015 2:10:45 PM,,,7.564599,,7.701743
 30/6/2015 2:10:46 PM,,,7.564599,,7.704627
 30/6/2015 2:10:47 PM,,,7.564599,,7.705268
 30/6/2015 2:10:48 PM,,,7.563317,,7.708152
 30/6/2015 2:10:49 PM,,,7.560754,,7.711356
 30/6/2015 2:10:50 PM,,,7.560754,,7.716163
 30/6/2015 2:10:51 PM,,,7.560754,,7.716483
 30/6/2015 2:10:52 PM,,,7.560754,,7.716483
 30/6/2015 2:10:53 PM,,,7.564279,,7.716483
 30/6/2015 2:10:54 PM,,,7.564279,,7.722571
 30/6/2015 2:10:55 PM,,,7.564279,,7.724814
 30/6/2015 2:10:56 PM,,,7.564279,,7.727378
 30/6/2015 2:10:57 PM,,,7.562356,,7.7293
 30/6/2015 2:10:58 PM,,,7.562356,,7.732184
 30/6/2015 2:10:59 PM,,,7.560754,,7.732184
 30/6/2015 2:11:00 PM,,,7.560754,,7.73667
 30/6/2015 2:11:01 PM,,,7.560754,,7.739234
 30/6/2015 2:11:02 PM,,,7.560754,,7.739234
 30/6/2015 2:11:03 PM,,,7.560754,,7.739234
 30/6/2015 2:11:04 PM,,,7.560754,,7.74372
 30/6/2015 2:11:05 PM,,,7.560754,,7.744681
 30/6/2015 2:11:06 PM,,,7.560754,,7.745642
 30/6/2015 2:11:07 PM,,,7.560754,,7.747885
 30/6/2015 2:11:08 PM,,,7.560754,,7.749487
 30/6/2015 2:11:09 PM,,,7.560754,,7.750449
 30/6/2015 2:11:10 PM,,,7.560754,,7.750449
 30/6/2015 2:11:11 PM,,,7.560754,,7.753653
 30/6/2015 2:11:12 PM,,,7.560754,,7.753653
 30/6/2015 2:11:13 PM,,,7.562676,,7.756537
 30/6/2015 2:11:14 PM,,,7.564919,,7.758139
 30/6/2015 2:11:15 PM,,,7.564919,,7.758139
 30/6/2015 2:11:16 PM,,,7.564919,,7.761343
 30/6/2015 2:11:17 PM,,,7.561715,,7.761343
 30/6/2015 2:11:18 PM,,,7.561715,,7.761343
 30/6/2015 2:11:19 PM,,,7.561715,,7.763907
 30/6/2015 2:11:20 PM,,,7.561715,,7.768713
 30/6/2015 2:11:21 PM,,,7.561715,,7.768713
 30/6/2015 2:11:22 PM,,,7.561715,,7.768713
 30/6/2015 2:11:23 PM,,,7.561715,,7.768713
 30/6/2015 2:11:24 PM,,,7.561074,,7.77352
 30/6/2015 2:11:25 PM,,,7.55819,,7.77352
 30/6/2015 2:11:26 PM,,,7.55819,,7.77352
 30/6/2015 2:11:27 PM,,,7.55819,,7.775443
 30/6/2015 2:11:28 PM,,,7.55819,,7.778327
 30/6/2015 2:11:29 PM,,,7.55819,,7.778647
 30/6/2015 2:11:30 PM,,,7.55819,,7.780249
 30/6/2015 2:11:31 PM,,,7.55819,,7.785376
 30/6/2015 2:11:32 PM,,,7.55819,,7.785376
 30/6/2015 2:11:33 PM,,,7.55819,,7.785376
 30/6/2015 2:11:34 PM,,,7.55819,,7.78858
 30/6/2015 2:11:35 PM,,,7.55819,,7.790503
 30/6/2015 2:11:36 PM,,,7.55819,,7.790503
 30/6/2015 2:11:37 PM,,,7.559152,,7.790503
 30/6/2015 2:11:38 PM,,,7.559152,,7.794348
 30/6/2015 2:11:39 PM,,,7.559152,,7.794348
 30/6/2015 2:11:40 PM,,,7.559152,,7.794348
 30/6/2015 2:11:41 PM,,,7.559152,,7.794348
 30/6/2015 2:11:42 PM,,,7.559152,,7.794348
 30/6/2015 2:11:43 PM,,,7.559152,,7.798513
 30/6/2015 2:11:44 PM,,,7.555947,,7.798513
 30/6/2015 2:11:45 PM,,,7.555947,,7.801077
 30/6/2015 2:11:46 PM,,,7.554666,,7.802679
 30/6/2015 2:11:47 PM,,,7.554666,,7.805883
 30/6/2015 2:11:48 PM,,,7.554666,,7.805883
 30/6/2015 2:11:49 PM,,,7.553704,,7.809408
 30/6/2015 2:11:50 PM,,,7.5505,,7.809408
 30/6/2015 2:11:51 PM,,,7.5505,,7.811972
 30/6/2015 2:11:52 PM,,,7.5505,,7.811972
 30/6/2015 2:11:53 PM,,,7.5505,,7.814215
 30/6/2015 2:11:54 PM,,,7.5505,,7.817419
 30/6/2015 2:11:55 PM,,,7.5505,,7.817739
 30/6/2015 2:11:56 PM,,,7.5505,,7.821905
 30/6/2015 2:11:57 PM,,,7.5505,,7.822546
 30/6/2015 2:11:58 PM,,,7.5505,,7.822546
 30/6/2015 2:11:59 PM,,,7.554345,,7.823827
 30/6/2015 2:12:00 PM,,,7.554345,,7.823827
 30/6/2015 2:12:01 PM,,,7.554345,,7.823827
 30/6/2015 2:12:02 PM,,,7.554345,,7.823827
 30/6/2015 2:12:03 PM,,,7.554345,,7.823827
 30/6/2015 2:12:04 PM,,,7.554345,,7.824148
 30/6/2015 2:12:05 PM,,,7.554345,,7.824148
 30/6/2015 2:12:06 PM,,,7.556268,,7.824148
 30/6/2015 2:12:07 PM,,,7.556268,,7.824148
 30/6/2015 2:12:08 PM,,,7.556268,,7.824148
 30/6/2015 2:12:09 PM,,,7.556268,,7.824148
 30/6/2015 2:12:10 PM,,,7.556268,,7.824148
 30/6/2015 2:12:11 PM,,,7.556268,,7.824148
 30/6/2015 2:12:12 PM,,,7.556268,,7.824148
 30/6/2015 2:12:13 PM,,,7.556268,,7.830556
 30/6/2015 2:12:14 PM,,,7.556268,,7.834402
 30/6/2015 2:12:15 PM,,,7.556268,,7.841772
 30/6/2015 2:12:16 PM,,,7.556268,,7.849142
 30/6/2015 2:12:17 PM,,,7.555947,,7.856191
 30/6/2015 2:12:18 PM,,,7.554345,,7.867085
 30/6/2015 2:12:19 PM,,,7.554345,,7.874455
 30/6/2015 2:12:20 PM,,,7.553384,,7.882466
 30/6/2015 2:12:21 PM,,,7.553384,,7.889195
 30/6/2015 2:12:22 PM,,,7.553384,,7.899128
 30/6/2015 2:12:23 PM,,,7.553384,,7.910023
 30/6/2015 2:12:24 PM,,,7.553384,,7.916752
 30/6/2015 2:12:25 PM,,,7.553384,,7.922841
 30/6/2015 2:12:26 PM,,,7.553384,,7.931172
 30/6/2015 2:12:27 PM,,,7.553384,,7.938541
 30/6/2015 2:12:28 PM,,,7.553384,,7.94463
 30/6/2015 2:12:29 PM,,,7.553384,,7.946873
 30/6/2015 2:12:30 PM,,,7.553384,,7.953602
 30/6/2015 2:12:31 PM,,,7.553384,,7.957767
 30/6/2015 2:12:32 PM,,,7.553384,,7.962894
 30/6/2015 2:12:33 PM,,,7.553384,,7.965458
 30/6/2015 2:12:34 PM,,,7.548257,,7.968662
 30/6/2015 2:12:35 PM,,,7.548257,,7.972187
 30/6/2015 2:12:36 PM,,,7.548257,,7.972507
 30/6/2015 2:12:37 PM,,,7.548257,,7.97507
 30/6/2015 2:12:38 PM,,,7.548257,,7.976993
 30/6/2015 2:12:39 PM,,,7.548257,,7.980518
 30/6/2015 2:12:40 PM,,,7.548257,,7.980838
 30/6/2015 2:12:41 PM,,,7.548257,,7.984043
 30/6/2015 2:12:42 PM,,,7.548257,,7.984043
 30/6/2015 2:12:43 PM,,,7.548257,,7.986286
 30/6/2015 2:12:44 PM,,,7.548257,,7.988208
 30/6/2015 2:12:45 PM,,,7.548257,,7.988208
 30/6/2015 2:12:46 PM,,,7.548257,,7.991092
 30/6/2015 2:12:47 PM,,,7.547296,,7.991092
 30/6/2015 2:12:48 PM,,,7.547296,,7.991092
 30/6/2015 2:12:49 PM,,,7.547296,,7.991092
 30/6/2015 2:12:50 PM,,,7.547296,,7.994297
 30/6/2015 2:12:51 PM,,,7.547296,,7.994297
 30/6/2015 2:12:52 PM,,,7.547296,,7.994297
 30/6/2015 2:12:53 PM,,,7.547296,,7.994297
 30/6/2015 2:12:54 PM,,,7.547296,,7.994297
 30/6/2015 2:12:55 PM,,,7.547296,,7.994297
 30/6/2015 2:12:56 PM,,,7.547296,,7.994297
 30/6/2015 2:12:57 PM,,,7.547296,,7.994297
 30/6/2015 2:12:58 PM,,,7.547296,,7.994297
 30/6/2015 2:12:59 PM,,,7.547296,,7.994297
 30/6/2015 2:13:00 PM,,,7.547296,,7.994297
 30/6/2015 2:13:01 PM,,,7.546975,,7.994297
 30/6/2015 2:13:02 PM,,,7.545693,,7.994297
 30/6/2015 2:13:03 PM,,,7.545693,,7.994297
 30/6/2015 2:13:04 PM,,,7.545693,,7.994297
 30/6/2015 2:13:05 PM,,,7.543771,,7.994297
 30/6/2015 2:13:06 PM,,,7.543771,,7.992694
 30/6/2015 2:13:07 PM,,,7.543771,,7.992694
 30/6/2015 2:13:08 PM,,,7.543771,,7.992694
 30/6/2015 2:13:09 PM,,,7.543771,,7.991092
 30/6/2015 2:13:10 PM,,,7.543771,,7.991092
 30/6/2015 2:13:11 PM,,,7.543771,,7.988208
 30/6/2015 2:13:12 PM,,,7.543771,,7.988208
 30/6/2015 2:13:13 PM,,,7.543771,,7.988208
 30/6/2015 2:13:14 PM,,,7.543771,,7.988208
 30/6/2015 2:13:15 PM,,,7.543771,,7.988208
 30/6/2015 2:13:16 PM,,,7.543771,,7.988208
 30/6/2015 2:13:17 PM,,,7.543771,,7.988208
 30/6/2015 2:13:18 PM,,,7.543771,,7.988208
 30/6/2015 2:13:19 PM,,,7.543771,,7.988208
 30/6/2015 2:13:20 PM,,,7.543771,,7.988208
 30/6/2015 2:13:21 PM,,,7.543771,,7.985324
 30/6/2015 2:13:22 PM,,,7.543771,,7.985324
 30/6/2015 2:13:23 PM,,,7.543771,,7.983081
 30/6/2015 2:13:24 PM,,,7.543771,,7.983081
 30/6/2015 2:13:25 PM,,,7.543771,,7.983081
 30/6/2015 2:13:26 PM,,,7.543771,,7.981479
 30/6/2015 2:13:27 PM,,,7.543771,,7.979877
 30/6/2015 2:13:28 PM,,,7.543771,,7.979877
 30/6/2015 2:13:29 PM,,,7.543771,,7.979877
 30/6/2015 2:13:30 PM,,,7.543771,,7.979877
 30/6/2015 2:13:31 PM,,,7.546334,,7.979877
 30/6/2015 2:13:32 PM,,,7.546334,,7.980838
 30/6/2015 2:13:33 PM,,,7.548257,,7.984684
 30/6/2015 2:13:34 PM,,,7.548257,,7.984684
 30/6/2015 2:13:35 PM,,,7.548257,,7.984684
 30/6/2015 2:13:36 PM,,,7.548257,,7.984684
 30/6/2015 2:13:37 PM,,,7.5505,,7.984684
 30/6/2015 2:13:38 PM,,,7.5505,,7.984684
 30/6/2015 2:13:39 PM,,,7.5505,,7.984684
 30/6/2015 2:13:40 PM,,,7.551141,,7.984684
 30/6/2015 2:13:41 PM,,,7.551141,,7.986927
 30/6/2015 2:13:42 PM,,,7.551141,,7.986927
 30/6/2015 2:13:43 PM,,,7.551141,,7.986927
 30/6/2015 2:13:44 PM,,,7.551141,,7.986927
 30/6/2015 2:13:45 PM,,,7.552743,,7.986927
 30/6/2015 2:13:46 PM,,,7.552743,,7.986927
 30/6/2015 2:13:47 PM,,,7.552743,,7.986927
 30/6/2015 2:13:48 PM,,,7.552743,,7.983081
 30/6/2015 2:13:49 PM,,,7.549539,,7.983081
 30/6/2015 2:13:50 PM,,,7.547936,,7.983081
 30/6/2015 2:13:51 PM,,,7.547936,,7.983081
 30/6/2015 2:13:52 PM,,,7.547936,,7.9818
 30/6/2015 2:13:53 PM,,,7.547936,,7.979877
 30/6/2015 2:13:54 PM,,,7.547936,,7.979877
 30/6/2015 2:13:55 PM,,,7.547936,,7.975711
 30/6/2015 2:13:56 PM,,,7.547936,,7.975711
 30/6/2015 2:13:57 PM,,,7.547936,,7.975711
 30/6/2015 2:13:58 PM,,,7.547936,,7.975711
 30/6/2015 2:13:59 PM,,,7.549539,,7.975711
