 Value, Timestamp,,,,,,,,,healthy values,,attacked values
270.1615, 7/7/2015 5:36:46 PM,,,,,,,,,291.8226,,271.7508
270.1615, 7/7/2015 5:36:47 PM,,,,,,,,,291.8226,,271.7508
270.1615, 7/7/2015 5:36:48 PM,,,,,,,,,291.8226,,271.7508
270.4178, 7/7/2015 5:36:49 PM,,,,,,,,,291.8226,,271.7508
270.4178, 7/7/2015 5:36:50 PM,,,,,,,,,291.8226,,271.7508
270.4178, 7/7/2015 5:36:51 PM,,,,,,,,,291.8226,,271.7508
270.2384, 7/7/2015 5:36:52 PM,,,,,,,,,291.8226,,271.9559
270.2384, 7/7/2015 5:36:53 PM,,,,,,,,,291.8226,,272.0072
270.2384, 7/7/2015 5:36:54 PM,,,,,,,,,291.8226,,272.0072
270.2384, 7/7/2015 5:36:55 PM,,,,,,,,,291.8226,,272.0072
270.2384, 7/7/2015 5:36:56 PM,,,,,,,,,291.9508,,272.1866
270.2897, 7/7/2015 5:36:57 PM,,,,,,,,,292.002,,272.3404
270.3409, 7/7/2015 5:36:58 PM,,,,,,,,,292.002,,272.5968
270.3409, 7/7/2015 5:36:59 PM,,,,,,,,,292.002,,272.6737
270.3409, 7/7/2015 5:37:00 PM,,,,,,,,,292.002,,272.8018
270.3409, 7/7/2015 5:37:01 PM,,,,,,,,,292.002,,273.0326
270.3409, 7/7/2015 5:37:02 PM,,,,,,,,,292.002,,273.1864
270.4948, 7/7/2015 5:37:03 PM,,,,,,,,,292.002,,273.4684
270.4948, 7/7/2015 5:37:04 PM,,,,,,,,,292.002,,273.6222
270.4948, 7/7/2015 5:37:05 PM,,,,,,,,,292.002,,273.7503
270.4948, 7/7/2015 5:37:06 PM,,,,,,,,,292.002,,274.1861
270.4948, 7/7/2015 5:37:07 PM,,,,,,,,,292.002,,274.3912
270.4948, 7/7/2015 5:37:08 PM,,,,,,,,,292.002,,274.7244
270.4948, 7/7/2015 5:37:09 PM,,,,,,,,,292.002,,274.7244
270.4948, 7/7/2015 5:37:10 PM,,,,,,,,,292.002,,275.0833
270.8024, 7/7/2015 5:37:11 PM,,,,,,,,,292.002,,275.1346
270.8024, 7/7/2015 5:37:12 PM,,,,,,,,,292.002,,275.5191
270.8024, 7/7/2015 5:37:13 PM,,,,,,,,,292.002,,275.5191
270.8024, 7/7/2015 5:37:14 PM,,,,,,,,,291.9251,,275.8011
270.8024, 7/7/2015 5:37:15 PM,,,,,,,,,291.9251,,275.8011
270.8024, 7/7/2015 5:37:16 PM,,,,,,,,,291.9251,,276.1343
270.8024, 7/7/2015 5:37:17 PM,,,,,,,,,291.9251,,276.1343
270.8024, 7/7/2015 5:37:18 PM,,,,,,,,,291.9251,,276.4932
270.8024, 7/7/2015 5:37:19 PM,,,,,,,,,291.9251,,276.6726
270.8024, 7/7/2015 5:37:20 PM,,,,,,,,,292.0789,,276.6726
270.8024, 7/7/2015 5:37:21 PM,,,,,,,,,292.0789,,276.6726
271.0331, 7/7/2015 5:37:22 PM,,,,,,,,,292.0789,,276.9034
271.1356, 7/7/2015 5:37:23 PM,,,,,,,,,292.0789,,277.0828
271.1356, 7/7/2015 5:37:24 PM,,,,,,,,,292.0789,,277.3135
271.1356, 7/7/2015 5:37:25 PM,,,,,,,,,292.0789,,277.3135
271.1356, 7/7/2015 5:37:26 PM,,,,,,,,,292.0789,,277.3135
271.1356, 7/7/2015 5:37:27 PM,,,,,,,,,292.0789,,277.5442
271.1356, 7/7/2015 5:37:28 PM,,,,,,,,,292.0789,,277.5442
271.1356, 7/7/2015 5:37:29 PM,,,,,,,,,292.0789,,277.5442
271.1356, 7/7/2015 5:37:30 PM,,,,,,,,,292.0789,,277.8262
271.1356, 7/7/2015 5:37:31 PM,,,,,,,,,292.1559,,277.8262
271.1356, 7/7/2015 5:37:32 PM,,,,,,,,,292.1559,,277.8262
271.1356, 7/7/2015 5:37:33 PM,,,,,,,,,292.1559,,278.0569
271.3663, 7/7/2015 5:37:34 PM,,,,,,,,,292.1559,,278.0569
271.3663, 7/7/2015 5:37:35 PM,,,,,,,,,292.1559,,278.0569
271.3663, 7/7/2015 5:37:36 PM,,,,,,,,,292.1559,,278.0826
271.3663, 7/7/2015 5:37:37 PM,,,,,,,,,292.1559,,278.1595
271.3663, 7/7/2015 5:37:38 PM,,,,,,,,,292.284,,278.1595
271.3663, 7/7/2015 5:37:39 PM,,,,,,,,,292.4378,,278.1595
271.3663, 7/7/2015 5:37:40 PM,,,,,,,,,292.4378,,278.1595
271.3663, 7/7/2015 5:37:41 PM,,,,,,,,,292.4378,,278.1595
271.3663, 7/7/2015 5:37:42 PM,,,,,,,,,292.3097,,278.1595
271.3663, 7/7/2015 5:37:43 PM,,,,,,,,,292.284,,278.1595
271.3663, 7/7/2015 5:37:44 PM,,,,,,,,,292.284,,278.3645
271.3663, 7/7/2015 5:37:45 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:46 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:47 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:48 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:49 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:50 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:51 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:52 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:53 PM,,,,,,,,,292.284,,278.3645
271.5201, 7/7/2015 5:37:54 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:37:55 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:37:56 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:37:57 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:37:58 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:37:59 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:38:00 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:38:01 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:38:02 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:38:03 PM,,,,,,,,,292.284,,278.3645
271.6483, 7/7/2015 5:38:04 PM,,,,,,,,,292.284,,278.3133
271.6483, 7/7/2015 5:38:05 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:06 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:07 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:08 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:09 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:10 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:11 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:12 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:13 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:14 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:15 PM,,,,,,,,,292.284,,278.0826
271.6483, 7/7/2015 5:38:16 PM,,,,,,,,,292.284,,277.9031
271.6483, 7/7/2015 5:38:17 PM,,,,,,,,,292.284,,277.9031
271.6483, 7/7/2015 5:38:18 PM,,,,,,,,,292.284,,277.9031
271.6483, 7/7/2015 5:38:19 PM,,,,,,,,,292.284,,277.9031
271.6483, 7/7/2015 5:38:20 PM,,,,,,,,,292.284,,277.9031
271.5714, 7/7/2015 5:38:21 PM,,,,,,,,,292.284,,277.8006
271.4432, 7/7/2015 5:38:22 PM,,,,,,,,,292.284,,277.7749
271.4432, 7/7/2015 5:38:23 PM,,,,,,,,,292.284,,277.7749
271.4432, 7/7/2015 5:38:24 PM,,,,,,,,,292.284,,277.7749
271.4432, 7/7/2015 5:38:25 PM,,,,,,,,,292.284,,277.5442
271.4432, 7/7/2015 5:38:26 PM,,,,,,,,,292.284,,277.5442
271.4432, 7/7/2015 5:38:27 PM,,,,,,,,,291.8995,,277.5442
271.4432, 7/7/2015 5:38:28 PM,,,,,,,,,291.8995,,277.5442
271.4432, 7/7/2015 5:38:29 PM,,,,,,,,,291.8995,,277.5442
271.4432, 7/7/2015 5:38:30 PM,,,,,,,,,291.8995,,277.7749
271.4432, 7/7/2015 5:38:31 PM,,,,,,,,,291.8995,,277.7749
271.4432, 7/7/2015 5:38:32 PM,,,,,,,,,291.5406,,277.7749
271.4432, 7/7/2015 5:38:33 PM,,,,,,,,,291.3612,,277.7749
271.4432, 7/7/2015 5:38:34 PM,,,,,,,,,291.1305,,277.7749
271.4432, 7/7/2015 5:38:35 PM,,,,,,,,,290.7203,,277.7749
271.2638, 7/7/2015 5:38:36 PM,,,,,,,,,290.7203,,277.7749
271.2638, 7/7/2015 5:38:37 PM,,,,,,,,,290.3615,,277.7749
271.2638, 7/7/2015 5:38:38 PM,,,,,,,,,290.1307,,277.6724
271.2638, 7/7/2015 5:38:39 PM,,,,,,,,,289.9,,277.6724
271.2638, 7/7/2015 5:38:40 PM,,,,,,,,,289.6437,,277.6724
271.2638, 7/7/2015 5:38:41 PM,,,,,,,,,289.6437,,277.6724
271.2638, 7/7/2015 5:38:42 PM,,,,,,,,,289.2592,,277.6724
271.2638, 7/7/2015 5:38:43 PM,,,,,,,,,289.2592,,277.6724
271.2638, 7/7/2015 5:38:44 PM,,,,,,,,,289.0541,,277.6724
271.2638, 7/7/2015 5:38:45 PM,,,,,,,,,288.9772,,277.6724
271.315, 7/7/2015 5:38:46 PM,,,,,,,,,288.8746,,277.6724
271.4176, 7/7/2015 5:38:47 PM,,,,,,,,,288.7977,,277.6724
271.4176, 7/7/2015 5:38:48 PM,,,,,,,,,288.4389,,277.6724
271.6483, 7/7/2015 5:38:49 PM,,,,,,,,,288.4389,,277.6724
271.6483, 7/7/2015 5:38:50 PM,,,,,,,,,288.4389,,277.6724
271.6483, 7/7/2015 5:38:51 PM,,,,,,,,,288.4389,,277.6724
271.6483, 7/7/2015 5:38:52 PM,,,,,,,,,288.4389,,277.6724
271.6483, 7/7/2015 5:38:53 PM,,,,,,,,,288.4389,,277.6724
271.6483, 7/7/2015 5:38:54 PM,,,,,,,,,288.4389,,277.6724
271.6483, 7/7/2015 5:38:55 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:38:56 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:38:57 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:38:58 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:38:59 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:39:00 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:39:01 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:39:02 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:39:03 PM,,,,,,,,,288.2082,,277.6724
271.7508, 7/7/2015 5:39:04 PM,,,,,,,,,288.2082,,277.6724
271.6227, 7/7/2015 5:39:05 PM,,,,,,,,,287.9005,,277.5955
271.6227, 7/7/2015 5:39:06 PM,,,,,,,,,287.9005,,277.5955
271.6227, 7/7/2015 5:39:07 PM,,,,,,,,,287.6698,,277.5442
271.4176, 7/7/2015 5:39:08 PM,,,,,,,,,287.5673,,277.4673
271.4176, 7/7/2015 5:39:09 PM,,,,,,,,,287.3366,,277.4673
271.4176, 7/7/2015 5:39:10 PM,,,,,,,,,287.0546,,277.4673
271.4176, 7/7/2015 5:39:11 PM,,,,,,,,,287.0546,,277.4673
271.4176, 7/7/2015 5:39:12 PM,,,,,,,,,286.9264,,277.4673
271.4176, 7/7/2015 5:39:13 PM,,,,,,,,,286.9264,,277.4673
271.4176, 7/7/2015 5:39:14 PM,,,,,,,,,286.9264,,277.4673
271.4176, 7/7/2015 5:39:15 PM,,,,,,,,,286.9264,,277.4673
271.4176, 7/7/2015 5:39:16 PM,,,,,,,,,286.6444,,277.4673
271.4176, 7/7/2015 5:39:17 PM,,,,,,,,,286.6444,,277.4673
271.315, 7/7/2015 5:39:18 PM,,,,,,,,,286.5675,,277.4673
271.2638, 7/7/2015 5:39:19 PM,,,,,,,,,286.5675,,277.4673
271.2638, 7/7/2015 5:39:20 PM,,,,,,,,,286.5675,,277.4673
271.2638, 7/7/2015 5:39:21 PM,,,,,,,,,286.5675,,277.4673
271.2638, 7/7/2015 5:39:22 PM,,,,,,,,,286.5675,,277.4673
271.2638, 7/7/2015 5:39:23 PM,,,,,,,,,286.5675,,277.211
271.2638, 7/7/2015 5:39:24 PM,,,,,,,,,286.5675,,277.1853
271.2638, 7/7/2015 5:39:25 PM,,,,,,,,,286.5675,,277.1853
271.2638, 7/7/2015 5:39:26 PM,,,,,,,,,286.5675,,277.1853
271.2638, 7/7/2015 5:39:27 PM,,,,,,,,,286.2343,,277.1853
271.2638, 7/7/2015 5:39:28 PM,,,,,,,,,286.2343,,277.1853
271.2638, 7/7/2015 5:39:29 PM,,,,,,,,,286.2343,,277.1853
271.2638, 7/7/2015 5:39:30 PM,,,,,,,,,286.2343,,277.1853
271.2638, 7/7/2015 5:39:31 PM,,,,,,,,,286.0036,,277.1853
271.2638, 7/7/2015 5:39:32 PM,,,,,,,,,285.978,,277.1853
271.2638, 7/7/2015 5:39:33 PM,,,,,,,,,285.7473,,277.1853
271.2638, 7/7/2015 5:39:34 PM,,,,,,,,,285.7473,,277.1853
271.4176, 7/7/2015 5:39:35 PM,,,,,,,,,285.7473,,277.1853
271.4176, 7/7/2015 5:39:36 PM,,,,,,,,,285.7473,,277.1853
271.4176, 7/7/2015 5:39:37 PM,,,,,,,,,285.6191,,277.1853
271.5201, 7/7/2015 5:39:38 PM,,,,,,,,,285.3884,,277.0315
271.5201, 7/7/2015 5:39:39 PM,,,,,,,,,285.3884,,276.9546
271.5201, 7/7/2015 5:39:40 PM,,,,,,,,,285.3884,,276.9546
271.5201, 7/7/2015 5:39:41 PM,,,,,,,,,285.3884,,276.9546
271.5201, 7/7/2015 5:39:42 PM,,,,,,,,,285.3884,,276.9546
271.5201, 7/7/2015 5:39:43 PM,,,,,,,,,285.3884,,276.9546
271.5201, 7/7/2015 5:39:44 PM,,,,,,,,,284.9782,,276.9546
271.5201, 7/7/2015 5:39:45 PM,,,,,,,,,284.9782,,276.9546
271.5201, 7/7/2015 5:39:46 PM,,,,,,,,,284.9013,,276.9546
271.5201, 7/7/2015 5:39:47 PM,,,,,,,,,284.9013,,276.9546
271.5201, 7/7/2015 5:39:48 PM,,,,,,,,,284.9013,,276.9546
271.5201, 7/7/2015 5:39:49 PM,,,,,,,,,284.645,,276.9546
271.6739, 7/7/2015 5:39:50 PM,,,,,,,,,284.4399,,276.9034
271.6996, 7/7/2015 5:39:51 PM,,,,,,,,,284.363,,276.7495
271.6996, 7/7/2015 5:39:52 PM,,,,,,,,,284.3373,,276.7495
271.6996, 7/7/2015 5:39:53 PM,,,,,,,,,284.1835,,276.7495
271.6996, 7/7/2015 5:39:54 PM,,,,,,,,,283.9272,,276.7495
271.6996, 7/7/2015 5:39:55 PM,,,,,,,,,283.9272,,276.7495
271.9046, 7/7/2015 5:39:56 PM,,,,,,,,,283.9272,,276.7495
271.9303, 7/7/2015 5:39:57 PM,,,,,,,,,283.9272,,276.7495
271.9303, 7/7/2015 5:39:58 PM,,,,,,,,,283.9272,,276.7495
271.9303, 7/7/2015 5:39:59 PM,,,,,,,,,283.9272,,276.7495
271.9303, 7/7/2015 5:40:00 PM,,,,,,,,,283.799,,276.5445
271.9303, 7/7/2015 5:40:01 PM,,,,,,,,,283.6709,,276.5445
271.9303, 7/7/2015 5:40:02 PM,,,,,,,,,283.6709,,276.5445
271.9303, 7/7/2015 5:40:03 PM,,,,,,,,,283.6709,,276.5445
271.9303, 7/7/2015 5:40:04 PM,,,,,,,,,283.5683,,276.5445
271.9303, 7/7/2015 5:40:05 PM,,,,,,,,,283.5683,,276.5445
271.9303, 7/7/2015 5:40:06 PM,,,,,,,,,283.3376,,276.5445
271.9303, 7/7/2015 5:40:07 PM,,,,,,,,,283.312,,276.5445
271.9303, 7/7/2015 5:40:08 PM,,,,,,,,,283.2351,,276.5445
271.9303, 7/7/2015 5:40:09 PM,,,,,,,,,283.2351,,276.5445
271.9303, 7/7/2015 5:40:10 PM,,,,,,,,,282.9787,,276.5445
271.9303, 7/7/2015 5:40:11 PM,,,,,,,,,282.9787,,276.5445
271.9303, 7/7/2015 5:40:12 PM,,,,,,,,,282.9787,,276.5445
271.9303, 7/7/2015 5:40:13 PM,,,,,,,,,282.9018,,276.5445
271.9303, 7/7/2015 5:40:14 PM,,,,,,,,,282.7224,,276.5445
271.9303, 7/7/2015 5:40:15 PM,,,,,,,,,282.7224,,276.5445
271.9303, 7/7/2015 5:40:16 PM,,,,,,,,,282.6455,,276.5445
271.9046, 7/7/2015 5:40:17 PM,,,,,,,,,282.6455,,276.5445
271.6996, 7/7/2015 5:40:18 PM,,,,,,,,,282.6455,,276.3907
271.6739, 7/7/2015 5:40:19 PM,,,,,,,,,282.6455,,276.3907
271.6739, 7/7/2015 5:40:20 PM,,,,,,,,,282.3379,,276.3907
271.6739, 7/7/2015 5:40:21 PM,,,,,,,,,282.3379,,276.3907
271.6739, 7/7/2015 5:40:22 PM,,,,,,,,,282.3379,,276.3907
271.3919, 7/7/2015 5:40:23 PM,,,,,,,,,282.3379,,276.3907
271.3919, 7/7/2015 5:40:24 PM,,,,,,,,,282.0302,,276.3907
271.3919, 7/7/2015 5:40:25 PM,,,,,,,,,281.8252,,276.3138
271.3919, 7/7/2015 5:40:26 PM,,,,,,,,,281.8252,,276.2881
271.3919, 7/7/2015 5:40:27 PM,,,,,,,,,281.8252,,276.2881
271.3919, 7/7/2015 5:40:28 PM,,,,,,,,,281.5688,,276.2881
271.3919, 7/7/2015 5:40:29 PM,,,,,,,,,281.5688,,276.2881
271.2638, 7/7/2015 5:40:30 PM,,,,,,,,,281.5688,,276.2881
271.1613, 7/7/2015 5:40:31 PM,,,,,,,,,281.2868,,276.2881
271.1613, 7/7/2015 5:40:32 PM,,,,,,,,,281.2868,,276.2881
271.0331, 7/7/2015 5:40:33 PM,,,,,,,,,281.2612,,276.2881
270.8536, 7/7/2015 5:40:34 PM,,,,,,,,,281.1074,,276.2881
270.8536, 7/7/2015 5:40:35 PM,,,,,,,,,281.0049,,276.2881
270.8536, 7/7/2015 5:40:36 PM,,,,,,,,,281.0049,,276.2881
270.8536, 7/7/2015 5:40:37 PM,,,,,,,,,281.0049,,276.2881
270.7255, 7/7/2015 5:40:38 PM,,,,,,,,,281.0049,,276.2881
270.6486, 7/7/2015 5:40:39 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:40 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:41 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:42 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:43 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:44 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:45 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:46 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:47 PM,,,,,,,,,281.0049,,276.2881
270.4178, 7/7/2015 5:40:48 PM,,,,,,,,,281.0049,,276.1087
270.4178, 7/7/2015 5:40:49 PM,,,,,,,,,281.0049,,276.1087
270.4178, 7/7/2015 5:40:50 PM,,,,,,,,,280.8511,,276.1087
270.2128, 7/7/2015 5:40:51 PM,,,,,,,,,280.7485,,276.1087
270.2128, 7/7/2015 5:40:52 PM,,,,,,,,,280.6716,,276.1087
270.2128, 7/7/2015 5:40:53 PM,,,,,,,,,280.5178,,276.1087
270.2128, 7/7/2015 5:40:54 PM,,,,,,,,,280.4922,,276.1087
270.2128, 7/7/2015 5:40:55 PM,,,,,,,,,280.2615,,276.1087
270.2128, 7/7/2015 5:40:56 PM,,,,,,,,,280.2615,,276.1087
270.0333, 7/7/2015 5:40:57 PM,,,,,,,,,280.1589,,276.1087
270.0333, 7/7/2015 5:40:58 PM,,,,,,,,,279.9026,,276.1087
270.0333, 7/7/2015 5:40:59 PM,,,,,,,,,279.9026,,276.1087
270.0333, 7/7/2015 5:41:00 PM,,,,,,,,,279.7744,,276.0574
270.0333, 7/7/2015 5:41:01 PM,,,,,,,,,279.7744,,276.0574
270.0333, 7/7/2015 5:41:02 PM,,,,,,,,,279.7744,,276.0574
270.0333, 7/7/2015 5:41:03 PM,,,,,,,,,279.5693,,276.0318
270.0333, 7/7/2015 5:41:04 PM,,,,,,,,,279.4924,,275.9805
270.0333, 7/7/2015 5:41:05 PM,,,,,,,,,279.4668,,275.9293
269.9564, 7/7/2015 5:41:06 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:07 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:08 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:09 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:10 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:11 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:12 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:13 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:14 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:15 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:16 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:17 PM,,,,,,,,,279.4668,,275.9293
269.9052, 7/7/2015 5:41:18 PM,,,,,,,,,279.4668,,275.9293
270.1359, 7/7/2015 5:41:19 PM,,,,,,,,,279.4668,,275.9293
270.1359, 7/7/2015 5:41:20 PM,,,,,,,,,279.2361,,275.9293
270.1359, 7/7/2015 5:41:21 PM,,,,,,,,,279.2361,,275.9293
270.1359, 7/7/2015 5:41:22 PM,,,,,,,,,279.2361,,275.9293
270.1359, 7/7/2015 5:41:23 PM,,,,,,,,,279.0823,,275.878
270.1359, 7/7/2015 5:41:24 PM,,,,,,,,,279.0566,,275.8011
270.1359, 7/7/2015 5:41:25 PM,,,,,,,,,278.8259,,275.8011
270.1359, 7/7/2015 5:41:26 PM,,,,,,,,,278.8259,,275.8011
270.1359, 7/7/2015 5:41:27 PM,,,,,,,,,278.5952,,275.8011
270.1359, 7/7/2015 5:41:28 PM,,,,,,,,,278.5952,,275.8011
270.1359, 7/7/2015 5:41:29 PM,,,,,,,,,278.5952,,275.8011
270.1359, 7/7/2015 5:41:30 PM,,,,,,,,,278.4927,,275.8011
270.1359, 7/7/2015 5:41:31 PM,,,,,,,,,278.4927,,275.8011
269.9821, 7/7/2015 5:41:32 PM,,,,,,,,,278.4927,,275.8011
269.9821, 7/7/2015 5:41:33 PM,,,,,,,,,278.4927,,275.8011
269.9821, 7/7/2015 5:41:34 PM,,,,,,,,,278.4927,,275.8011
269.9821, 7/7/2015 5:41:35 PM,,,,,,,,,278.4927,,275.8011
269.9821, 7/7/2015 5:41:36 PM,,,,,,,,,278.4927,,275.8011
269.9821, 7/7/2015 5:41:37 PM,,,,,,,,,278.4927,,275.8011
269.9821, 7/7/2015 5:41:38 PM,,,,,,,,,278.3645,,275.8011
269.9821, 7/7/2015 5:41:39 PM,,,,,,,,,278.1851,,275.8011
269.9821, 7/7/2015 5:41:40 PM,,,,,,,,,278.1851,,275.8011
269.9821, 7/7/2015 5:41:41 PM,,,,,,,,,278.1851,,275.8011
269.9821, 7/7/2015 5:41:42 PM,,,,,,,,,278.1851,,275.8011
269.9821, 7/7/2015 5:41:43 PM,,,,,,,,,278.1851,,275.8011
269.9821, 7/7/2015 5:41:44 PM,,,,,,,,,278.1851,,275.8011
269.9821, 7/7/2015 5:41:45 PM,,,,,,,,,278.1082,,275.8011
269.9821, 7/7/2015 5:41:46 PM,,,,,,,,,278.1082,,275.8011
269.8795, 7/7/2015 5:41:47 PM,,,,,,,,,278.0313,,275.8011
269.8795, 7/7/2015 5:41:48 PM,,,,,,,,,278.0313,,275.8011
269.8795, 7/7/2015 5:41:49 PM,,,,,,,,,278.0313,,275.8011
269.8795, 7/7/2015 5:41:50 PM,,,,,,,,,278.0313,,275.8011
269.7257, 7/7/2015 5:41:51 PM,,,,,,,,,278.0313,,275.8011
269.6232, 7/7/2015 5:41:52 PM,,,,,,,,,278.0313,,275.8011
269.5719, 7/7/2015 5:41:53 PM,,,,,,,,,278.0313,,275.8011
269.5719, 7/7/2015 5:41:54 PM,,,,,,,,,278.2107,,275.8011
269.5719, 7/7/2015 5:41:55 PM,,,,,,,,,278.2107,,275.8011
269.5719, 7/7/2015 5:41:56 PM,,,,,,,,,278.2107,,275.8011
269.5719, 7/7/2015 5:41:57 PM,,,,,,,,,277.9287,,275.8011
269.5719, 7/7/2015 5:41:58 PM,,,,,,,,,277.9287,,275.596
269.5206, 7/7/2015 5:41:59 PM,,,,,,,,,277.9287,,275.596
269.2386, 7/7/2015 5:42:00 PM,,,,,,,,,277.5955,,275.596
269.1874, 7/7/2015 5:42:01 PM,,,,,,,,,277.5955,,275.596
269.1874, 7/7/2015 5:42:02 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:03 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:04 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:05 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:06 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:07 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:08 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:09 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:10 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:11 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:12 PM,,,,,,,,,277.5955,,275.7498
269.1874, 7/7/2015 5:42:13 PM,,,,,,,,,277.6724,,275.7498
269.1874, 7/7/2015 5:42:14 PM,,,,,,,,,277.7749,,275.7498
269.1874, 7/7/2015 5:42:15 PM,,,,,,,,,277.7749,,275.7498
269.3156, 7/7/2015 5:42:16 PM,,,,,,,,,277.7749,,275.7498
269.3668, 7/7/2015 5:42:17 PM,,,,,,,,,277.7749,,275.7498
269.3668, 7/7/2015 5:42:18 PM,,,,,,,,,277.7749,,275.7498
269.3668, 7/7/2015 5:42:19 PM,,,,,,,,,277.6724,,275.8011
269.3668, 7/7/2015 5:42:20 PM,,,,,,,,,277.4417,,275.8011
269.3668, 7/7/2015 5:42:21 PM,,,,,,,,,277.416,,275.9293
269.3668, 7/7/2015 5:42:22 PM,,,,,,,,,277.416,,275.9293
269.3668, 7/7/2015 5:42:23 PM,,,,,,,,,277.416,,275.9293
269.3668, 7/7/2015 5:42:24 PM,,,,,,,,,277.416,,275.9293
269.2643, 7/7/2015 5:42:25 PM,,,,,,,,,277.416,,275.9293
269.1361, 7/7/2015 5:42:26 PM,,,,,,,,,277.416,,275.9293
269.1361, 7/7/2015 5:42:27 PM,,,,,,,,,277.416,,275.878
