 Value, Timestamp,,,,,,P501,FIT502 flow rare,gallons/hour,gallons/m,totalising output rate
1, 21/8/2015 2:39:31 PM,,,,,200,2,1.180351,311.8133237,5.196888728,1352.642124
1, 21/8/2015 2:39:32 PM,,,,,200,2,1.182913,312.4901272,5.208168787,1353.822475
1, 21/8/2015 2:39:33 PM,,,,,200,2,1.178686,311.3734806,5.18955801,1355.005388
1, 21/8/2015 2:39:34 PM,,,,,200,2,1.183425,312.6253823,5.210423038,1356.184074
1, 21/8/2015 2:39:35 PM,,,,,200,2,1.182785,312.4563135,5.207605224,1357.367499
1, 21/8/2015 2:39:36 PM,,,,,200,2,1.176764,310.8657459,5.181095765,1358.550284
1, 21/8/2015 2:39:37 PM,,,,,200,2,1.177917,311.1703339,5.186172232,1359.727048
1, 21/8/2015 2:39:38 PM,,,,,200,2,1.173178,309.9184323,5.165307204,1360.904965
1, 21/8/2015 2:39:39 PM,,,,,200,2,1.165108,307.7865804,5.129776339,1362.078143
1, 21/8/2015 2:39:40 PM,,,,,200,2,1.163571,307.3805511,5.123009185,1363.243251
1, 21/8/2015 2:39:41 PM,,,,,200,2,1.167542,308.4295701,5.140492836,1364.406822
1, 21/8/2015 2:39:42 PM,,,,,200,2,1.172537,309.7490993,5.162484988,1365.574364
1, 21/8/2015 2:39:43 PM,,,,,200,2,1.184962,313.0314115,5.217190192,1366.746901
1, 21/8/2015 2:39:44 PM,,,,,200,2,1.193288,315.230891,5.253848183,1367.931863
1, 21/8/2015 2:39:45 PM,,,,,200,2,1.202895,317.7687722,5.296146203,1369.125151
1, 21/8/2015 2:39:46 PM,,,,,200,2,1.20392,318.0395464,5.300659107,1370.328046
1, 21/8/2015 2:39:47 PM,,,,,200,2,1.20392,318.0395464,5.300659107,1371.531966
1, 21/8/2015 2:39:48 PM,,,,,200,2,1.20392,318.0395464,5.300659107,1372.735886
1, 21/8/2015 2:39:49 PM,,,,,200,2,1.20392,318.0395464,5.300659107,1373.939806
1, 21/8/2015 2:39:50 PM,,,,,200,2,1.20392,318.0395464,5.300659107,1375.143726
1, 21/8/2015 2:39:51 PM,,,,,200,2,1.19521,315.7386257,5.262310428,1376.347646
1, 21/8/2015 2:39:52 PM,,,,,200,2,1.199693,316.9228998,5.28204833,1377.542856
1, 21/8/2015 2:39:53 PM,,,,,200,2,1.195338,315.7724395,5.262873991,1378.742549
1, 21/8/2015 2:39:54 PM,,,,,200,2,1.194569,315.5692927,5.259488212,1379.937887
1, 21/8/2015 2:39:55 PM,,,,,200,2,1.189189,314.1480581,5.235800969,1381.132456
1, 21/8/2015 2:39:56 PM,,,,,200,2,1.183681,312.6930098,5.211550163,1382.321645
1, 21/8/2015 2:39:57 PM,,,,,200,2,1.187652,313.7420288,5.229033814,1383.505326
1, 21/8/2015 2:39:58 PM,,,,,200,2,1.187652,313.7420288,5.229033814,1384.692978
1, 21/8/2015 2:39:59 PM,,,,,200,2,1.203279,317.8702134,5.297836891,1385.88063
1, 21/8/2015 2:40:00 PM,,,,,200,2,1.194569,315.5692927,5.259488212,1387.083909
1, 21/8/2015 2:40:01 PM,,,,,200,2,1.184834,312.9975978,5.21662663,1388.278478
1, 21/8/2015 2:40:02 PM,,,,,200,2,1.17638,310.7643046,5.179405077,1389.463312
1, 21/8/2015 2:40:03 PM,,,,,200,2,1.173178,309.9184323,5.165307204,1390.639692
1, 21/8/2015 2:40:04 PM,,,,,200,2,1.183425,312.6253823,5.210423038,1391.81287
1, 21/8/2015 2:40:05 PM,,,,,200,2,1.18445,312.8961565,5.214935942,1392.996295
1, 21/8/2015 2:40:06 PM,,,,,200,2,1.18112,312.0164704,5.200274507,1394.180745
1, 21/8/2015 2:40:07 PM,,,,,200,2,1.173178,309.9184323,5.165307204,1395.361865
1, 21/8/2015 2:40:08 PM,,,,,200,2,1.164212,307.549884,5.125831401,1396.535043
1, 21/8/2015 2:40:09 PM,,,,,200,2,1.164212,307.549884,5.125831401,1397.699255
1, 21/8/2015 2:40:10 PM,,,,,200,2,1.170616,309.2416287,5.154027145,1398.863467
1, 21/8/2015 2:40:11 PM,,,,,200,2,1.183809,312.7268235,5.212113726,1400.034083
1, 21/8/2015 2:40:12 PM,,,,,200,2,1.183809,312.7268235,5.212113726,1401.217892
1, 21/8/2015 2:40:13 PM,,,,,200,2,1.183809,312.7268235,5.212113726,1402.401701
1, 21/8/2015 2:40:14 PM,,,,,200,2,1.168695,308.7341582,5.145569303,1403.58551
1, 21/8/2015 2:40:15 PM,,,,,200,2,1.163571,307.3805511,5.123009185,1404.754205
1, 21/8/2015 2:40:16 PM,,,,,200,2,1.169591,308.9708545,5.149514241,1405.917776
1, 21/8/2015 2:40:17 PM,,,,,200,2,1.174203,310.1892065,5.169820109,1407.087367
1, 21/8/2015 2:40:18 PM,,,,,200,2,1.174203,310.1892065,5.169820109,1408.26157
1, 21/8/2015 2:40:19 PM,,,,,200,2,1.16498,307.7527666,5.129212777,1409.435773
1, 21/8/2015 2:40:20 PM,,,,,200,2,1.163955,307.4819924,5.124699873,1410.600753
1, 21/8/2015 2:40:21 PM,,,,,200,2,1.163955,307.4819924,5.124699873,1411.764708
1, 21/8/2015 2:40:22 PM,,,,,200,2,1.172922,309.8508047,5.164180079,1412.928663
1, 21/8/2015 2:40:23 PM,,,,,200,2,1.183169,312.5577547,5.209295912,1414.101585
1, 21/8/2015 2:40:24 PM,,,,,200,2,1.183809,312.7268235,5.212113726,1415.284754
1, 21/8/2015 2:40:25 PM,,,,,200,2,1.183809,312.7268235,5.212113726,1416.468563
1, 21/8/2015 2:40:26 PM,,,,,200,2,1.172666,309.7831772,5.163052954,1417.652372
1, 21/8/2015 2:40:27 PM,,,,,200,2,1.172666,309.7831772,5.163052954,1418.825038
1, 21/8/2015 2:40:28 PM,,,,,200,2,1.162546,307.1097768,5.11849628,1419.997704
1, 21/8/2015 2:40:29 PM,,,,,200,2,1.16703,308.2943151,5.138238585,1421.16025
1, 21/8/2015 2:40:30 PM,,,,,200,2,1.178686,311.3734806,5.18955801,1422.32728
1, 21/8/2015 2:40:31 PM,,,,,200,2,1.192392,314.9941946,5.249903244,1423.505966
1, 21/8/2015 2:40:32 PM,,,,,200,2,1.193929,315.4002239,5.256670399,1424.698358
1, 21/8/2015 2:40:33 PM,,,,,200,2,1.190214,314.4188324,5.240313873,1425.892287
1, 21/8/2015 2:40:34 PM,,,,,200,2,1.172537,309.7490993,5.162484988,1427.082501
1, 21/8/2015 2:40:35 PM,,,,,200,2,1.163187,307.2791098,5.121318497,1428.255038
1, 21/8/2015 2:40:36 PM,,,,,200,2,1.162675,307.1438548,5.119064246,1429.418225
1, 21/8/2015 2:40:37 PM,,,,,200,2,1.162675,307.1438548,5.119064246,1430.5809
1, 21/8/2015 2:40:38 PM,,,,,200,2,1.178302,311.2720393,5.187867322,1431.743575
1, 21/8/2015 2:40:39 PM,,,,,200,2,1.184194,312.828529,5.213808816,1432.921877
1, 21/8/2015 2:40:40 PM,,,,,200,2,1.174715,310.3244616,5.172074359,1434.106071
1, 21/8/2015 2:40:41 PM,,,,,200,2,1.173562,310.0198735,5.166997892,1435.280786
1, 21/8/2015 2:40:42 PM,,,,,200,2,1.173562,310.0198735,5.166997892,1436.454348
1, 21/8/2015 2:40:43 PM,,,,,200,2,1.163955,307.4819924,5.124699873,1437.62791
1, 21/8/2015 2:40:44 PM,,,,,200,2,1.162418,307.0759631,5.117932718,1438.791865
1, 21/8/2015 2:40:45 PM,,,,,200,2,1.153964,304.8426699,5.080711165,1439.954283
1, 21/8/2015 2:40:46 PM,,,,,200,2,1.161009,306.7037475,5.111729126,1441.108247
1, 21/8/2015 2:40:47 PM,,,,,200,2,1.18176,312.1855392,5.20309232,1442.269256
1, 21/8/2015 2:40:48 PM,,,,,200,2,1.194697,315.6031065,5.260051775,1443.451016
1, 21/8/2015 2:40:49 PM,,,,,200,2,1.203279,317.8702134,5.297836891,1444.645713
1, 21/8/2015 2:40:50 PM,,,,,200,2,1.199821,316.9567136,5.282611893,1445.848992
1, 21/8/2015 2:40:51 PM,,,,,200,2,1.1824,312.354608,5.205910133,1447.048813
1, 21/8/2015 2:40:52 PM,,,,,200,2,1.173562,310.0198735,5.166997892,1448.231213
1, 21/8/2015 2:40:53 PM,,,,,200,2,1.173562,310.0198735,5.166997892,1449.404775
1, 21/8/2015 2:40:54 PM,,,,,200,2,1.172922,309.8508047,5.164180079,1450.578337
1, 21/8/2015 2:40:55 PM,,,,,200,2,1.172922,309.8508047,5.164180079,1451.751259
1, 21/8/2015 2:40:56 PM,,,,,200,2,1.184066,312.7947152,5.213245254,1452.924181
1, 21/8/2015 2:40:57 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1454.108247
1, 21/8/2015 2:40:58 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1455.301663
1, 21/8/2015 2:40:59 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1456.495079
1, 21/8/2015 2:41:00 PM,,,,,200,2,1.176636,310.8319321,5.180532202,1457.688495
1, 21/8/2015 2:41:01 PM,,,,,200,2,1.173946,310.1213148,5.16868858,1458.865131
1, 21/8/2015 2:41:02 PM,,,,,200,2,1.173946,310.1213148,5.16868858,1460.039077
1, 21/8/2015 2:41:03 PM,,,,,200,2,1.183041,312.523941,5.20873235,1461.213023
1, 21/8/2015 2:41:04 PM,,,,,200,2,1.193032,315.1632634,5.252721057,1462.396064
1, 21/8/2015 2:41:05 PM,,,,,200,2,1.1938,315.366146,5.256102433,1463.589096
1, 21/8/2015 2:41:06 PM,,,,,200,2,1.191239,314.6896066,5.244826777,1464.782896
1, 21/8/2015 2:41:07 PM,,,,,200,2,1.184194,312.828529,5.213808816,1465.974135
1, 21/8/2015 2:41:08 PM,,,,,200,2,1.16767,308.4633839,5.141056398,1467.158329
1, 21/8/2015 2:41:09 PM,,,,,200,2,1.163827,307.4481786,5.12413631,1468.325999
1, 21/8/2015 2:41:10 PM,,,,,200,2,1.163571,307.3805511,5.123009185,1469.489826
1, 21/8/2015 2:41:11 PM,,,,,200,2,1.154349,304.9443753,5.082406256,1470.653397
1, 21/8/2015 2:41:12 PM,,,,,200,2,1.167542,308.4295701,5.140492836,1471.807746
1, 21/8/2015 2:41:13 PM,,,,,200,2,1.188036,313.8434701,5.230724502,1472.975288
1, 21/8/2015 2:41:14 PM,,,,,200,2,1.200077,317.0243411,5.283739018,1474.163324
1, 21/8/2015 2:41:15 PM,,,,,200,2,1.203023,317.8025859,5.296709765,1475.363401
1, 21/8/2015 2:41:16 PM,,,,,200,2,1.190086,314.3850186,5.23975031,1476.566424
1, 21/8/2015 2:41:17 PM,,,,,200,2,1.173946,310.1213148,5.16868858,1477.75651
1, 21/8/2015 2:41:18 PM,,,,,200,2,1.172794,309.816991,5.163616516,1478.930456
1, 21/8/2015 2:41:19 PM,,,,,200,2,1.172794,309.816991,5.163616516,1480.10325
1, 21/8/2015 2:41:20 PM,,,,,200,2,1.165621,307.9220996,5.132034993,1481.276044
1, 21/8/2015 2:41:21 PM,,,,,200,2,1.176124,310.6966771,5.178277951,1482.441665
1, 21/8/2015 2:41:22 PM,,,,,200,2,1.183169,312.5577547,5.209295912,1483.617789
1, 21/8/2015 2:41:23 PM,,,,,200,2,1.189445,314.2156857,5.236928094,1484.800958
1, 21/8/2015 2:41:24 PM,,,,,200,2,1.193929,315.4002239,5.256670399,1485.990403
1, 21/8/2015 2:41:25 PM,,,,,200,2,1.193929,315.4002239,5.256670399,1487.184332
1, 21/8/2015 2:41:26 PM,,,,,200,2,1.176636,310.8319321,5.180532202,1488.378261
1, 21/8/2015 2:41:27 PM,,,,,200,2,1.173818,310.0875011,5.168125018,1489.554897
1, 21/8/2015 2:41:28 PM,,,,,200,2,1.18983,314.3173911,5.238623185,1490.728715
1, 21/8/2015 2:41:29 PM,,,,,200,2,1.200333,317.0919686,5.284866144,1491.918545
1, 21/8/2015 2:41:30 PM,,,,,200,2,1.213911,320.6788689,5.344647815,1493.118878
1, 21/8/2015 2:41:31 PM,,,,,200,2,1.213911,320.6788689,5.344647815,1494.332789
1, 21/8/2015 2:41:32 PM,,,,,200,2,1.222493,322.9459758,5.38243293,1495.5467
1, 21/8/2015 2:41:33 PM,,,,,200,2,1.209299,319.4605168,5.324341947,1496.769193
1, 21/8/2015 2:41:34 PM,,,,,200,2,1.198284,316.5506843,5.275844738,1497.978492
1, 21/8/2015 2:41:35 PM,,,,,200,2,1.19585,315.9076945,5.265128242,1499.176776
1, 21/8/2015 2:41:36 PM,,,,,200,2,1.178302,311.2720393,5.187867322,1500.372626
1, 21/8/2015 2:41:37 PM,,,,,200,2,1.175996,310.6628633,5.177714389,1501.550928
1, 21/8/2015 2:41:38 PM,,,,,200,2,1.177277,311.0012651,5.183354418,1502.726924
1, 21/8/2015 2:41:39 PM,,,,,200,2,1.172922,309.8508047,5.164180079,1503.904201
1, 21/8/2015 2:41:40 PM,,,,,200,2,1.172922,309.8508047,5.164180079,1505.077123
1, 21/8/2015 2:41:41 PM,,,,,200,2,1.165749,307.9559133,5.132598556,1506.250045
1, 21/8/2015 2:41:42 PM,,,,,200,2,1.162931,307.2114823,5.120191371,1507.415794
1, 21/8/2015 2:41:43 PM,,,,,200,2,1.154733,305.0458166,5.084096944,1508.578725
1, 21/8/2015 2:41:44 PM,,,,,200,2,1.168311,308.6327169,5.143878615,1509.733458
1, 21/8/2015 2:41:45 PM,,,,,200,2,1.180479,311.8471374,5.197452291,1510.901769
1, 21/8/2015 2:41:46 PM,,,,,200,2,1.184066,312.7947152,5.213245254,1512.082248
1, 21/8/2015 2:41:47 PM,,,,,200,2,1.188293,313.9113618,5.23185603,1513.266314
1, 21/8/2015 2:41:48 PM,,,,,200,2,1.193288,315.230891,5.253848183,1514.454607
1, 21/8/2015 2:41:49 PM,,,,,200,2,1.188293,313.9113618,5.23185603,1515.647895
1, 21/8/2015 2:41:50 PM,,,,,200,2,1.199693,316.9228998,5.28204833,1516.836188
1, 21/8/2015 2:41:51 PM,,,,,200,2,1.20994,319.6298498,5.327164163,1518.035881
1, 21/8/2015 2:41:52 PM,,,,,200,2,1.197003,316.2122825,5.270204709,1519.245821
1, 21/8/2015 2:41:53 PM,,,,,200,2,1.185346,313.1328528,5.21888088,1520.442824
1, 21/8/2015 2:41:54 PM,,,,,200,2,1.177021,310.9336376,5.182227293,1521.62817
1, 21/8/2015 2:41:55 PM,,,,,200,2,1.177021,310.9336376,5.182227293,1522.805191
1, 21/8/2015 2:41:56 PM,,,,,200,2,1.173946,310.1213148,5.16868858,1523.982212
1, 21/8/2015 2:41:57 PM,,,,,200,2,1.171513,309.4785892,5.157976487,1525.156158
1, 21/8/2015 2:41:58 PM,,,,,200,2,1.163059,307.245296,5.120754934,1526.327671
1, 21/8/2015 2:41:59 PM,,,,,200,2,1.159729,306.3656099,5.106093499,1527.49073
1, 21/8/2015 2:42:00 PM,,,,,200,2,1.154605,305.0120029,5.083533381,1528.650459
1, 21/8/2015 2:42:01 PM,,,,,200,2,1.163187,307.2791098,5.121318497,1529.805064
1, 21/8/2015 2:42:02 PM,,,,,200,2,1.163699,307.4143648,5.123572747,1530.968251
1, 21/8/2015 2:42:03 PM,,,,,200,2,1.163699,307.4143648,5.123572747,1532.13195
1, 21/8/2015 2:42:04 PM,,,,,200,2,1.163699,307.4143648,5.123572747,1533.295649
1, 21/8/2015 2:42:05 PM,,,,,200,2,1.172794,309.816991,5.163616516,1534.459348
1, 21/8/2015 2:42:06 PM,,,,,200,2,1.183425,312.6253823,5.210423038,1535.632142
1, 21/8/2015 2:42:07 PM,,,,,200,2,1.177917,311.1703339,5.186172232,1536.815567
1, 21/8/2015 2:42:08 PM,,,,,200,2,1.183425,312.6253823,5.210423038,1537.993484
1, 21/8/2015 2:42:09 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1539.176909
1, 21/8/2015 2:42:10 PM,,,,,200,2,1.201614,317.4303704,5.290506173,1540.370325
1, 21/8/2015 2:42:11 PM,,,,,200,2,1.203407,317.9040272,5.298400453,1541.571939
1, 21/8/2015 2:42:12 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1542.775346
1, 21/8/2015 2:42:13 PM,,,,,200,2,1.180991,311.9823925,5.199706541,1543.968762
1, 21/8/2015 2:42:14 PM,,,,,200,2,1.165493,307.8882858,5.13147143,1545.149753
1, 21/8/2015 2:42:15 PM,,,,,200,2,1.165493,307.8882858,5.13147143,1546.315246
1, 21/8/2015 2:42:16 PM,,,,,200,2,1.174715,310.3244616,5.172074359,1547.480739
1, 21/8/2015 2:42:17 PM,,,,,200,2,1.183425,312.6253823,5.210423038,1548.655454
1, 21/8/2015 2:42:18 PM,,,,,200,2,1.184322,312.8623427,5.214372379,1549.838879
1, 21/8/2015 2:42:19 PM,,,,,200,2,1.179839,311.6780686,5.194634477,1551.023201
1, 21/8/2015 2:42:20 PM,,,,,200,2,1.173562,310.0198735,5.166997892,1552.20304
1, 21/8/2015 2:42:21 PM,,,,,200,2,1.173562,310.0198735,5.166997892,1553.376602
1, 21/8/2015 2:42:22 PM,,,,,200,2,1.19316,315.1970772,5.25328462,1554.550164
1, 21/8/2015 2:42:23 PM,,,,,200,2,1.211861,320.1373204,5.335622006,1555.743324
1, 21/8/2015 2:42:24 PM,,,,,200,2,1.213911,320.6788689,5.344647815,1556.955185
1, 21/8/2015 2:42:25 PM,,,,,200,2,1.211989,320.1711341,5.336185569,1558.169096
1, 21/8/2015 2:42:26 PM,,,,,200,2,1.195594,315.840067,5.264001116,1559.381085
1, 21/8/2015 2:42:27 PM,,,,,200,2,1.193929,315.4002239,5.256670399,1560.576679
1, 21/8/2015 2:42:28 PM,,,,,200,2,1.193929,315.4002239,5.256670399,1561.770608
1, 21/8/2015 2:42:29 PM,,,,,200,2,1.19585,315.9076945,5.265128242,1562.964537
1, 21/8/2015 2:42:30 PM,,,,,200,2,1.199821,316.9567136,5.282611893,1564.160387
1, 21/8/2015 2:42:31 PM,,,,,200,2,1.185603,313.2007445,5.220012409,1565.360208
1, 21/8/2015 2:42:32 PM,,,,,200,2,1.183681,312.6930098,5.211550163,1566.545811
1, 21/8/2015 2:42:33 PM,,,,,200,2,1.174715,310.3244616,5.172074359,1567.729492
1, 21/8/2015 2:42:34 PM,,,,,200,2,1.163571,307.3805511,5.123009185,1568.904207
1, 21/8/2015 2:42:35 PM,,,,,200,2,1.163571,307.3805511,5.123009185,1570.067778
1, 21/8/2015 2:42:36 PM,,,,,200,2,1.154221,304.9105616,5.081842693,1571.231349
1, 21/8/2015 2:42:37 PM,,,,,200,2,1.154605,305.0120029,5.083533381,1572.38557
1, 21/8/2015 2:42:38 PM,,,,,200,2,1.163827,307.4481786,5.12413631,1573.540175
1, 21/8/2015 2:42:39 PM,,,,,200,2,1.173434,309.9860598,5.16643433,1574.704002
1, 21/8/2015 2:42:40 PM,,,,,200,2,1.184194,312.828529,5.213808816,1575.877436
1, 21/8/2015 2:42:41 PM,,,,,200,2,1.177789,311.1365201,5.185608669,1577.06163
1, 21/8/2015 2:42:42 PM,,,,,200,2,1.177789,311.1365201,5.185608669,1578.239419
1, 21/8/2015 2:42:43 PM,,,,,200,2,1.18509,313.0652253,5.217753755,1579.417208
1, 21/8/2015 2:42:44 PM,,,,,200,2,1.186115,313.3359996,5.222266659,1580.602298
1, 21/8/2015 2:42:45 PM,,,,,200,2,1.195338,315.7724395,5.262873991,1581.788413
1, 21/8/2015 2:42:46 PM,,,,,200,2,1.204048,318.0733602,5.301222669,1582.983751
1, 21/8/2015 2:42:47 PM,,,,,200,2,1.192007,314.8924892,5.248208153,1584.187799
1, 21/8/2015 2:42:48 PM,,,,,200,2,1.172794,309.816991,5.163616516,1585.379806
1, 21/8/2015 2:42:49 PM,,,,,200,2,1.163059,307.245296,5.120754934,1586.5526
1, 21/8/2015 2:42:50 PM,,,,,200,2,1.168182,308.5986389,5.143310649,1587.715659
1, 21/8/2015 2:42:51 PM,,,,,200,2,1.182272,312.3207942,5.205346571,1588.883841
1, 21/8/2015 2:42:52 PM,,,,,200,2,1.184322,312.8623427,5.214372379,1590.066113
1, 21/8/2015 2:42:53 PM,,,,,200,2,1.184322,312.8623427,5.214372379,1591.250435
1, 21/8/2015 2:42:54 PM,,,,,200,2,1.178686,311.3734806,5.18955801,1592.434757
1, 21/8/2015 2:42:55 PM,,,,,200,2,1.173434,309.9860598,5.16643433,1593.613443
1, 21/8/2015 2:42:56 PM,,,,,200,2,1.176764,310.8657459,5.181095765,1594.786877
1, 21/8/2015 2:42:57 PM,,,,,200,2,1.180351,311.8133237,5.196888728,1595.963641
1, 21/8/2015 2:42:58 PM,,,,,200,2,1.178045,311.2041477,5.186735794,1597.143992
1, 21/8/2015 2:42:59 PM,,,,,200,2,1.183169,312.5577547,5.209295912,1598.322037
1, 21/8/2015 2:43:00 PM,,,,,200,2,1.177917,311.1703339,5.186172232,1599.505206
1, 21/8/2015 2:43:01 PM,,,,,200,2,1.169463,308.9370407,5.148950679,1600.683123
1, 21/8/2015 2:43:02 PM,,,,,200,2,1.156911,305.6211789,5.093686315,1601.852586
1, 21/8/2015 2:43:03 PM,,,,,200,2,1.153324,304.6736011,5.077893351,1603.009497
1, 21/8/2015 2:43:04 PM,,,,,200,2,1.153324,304.6736011,5.077893351,1604.162821
1, 21/8/2015 2:43:05 PM,,,,,200,2,1.161009,306.7037475,5.111729126,1605.316145
1, 21/8/2015 2:43:06 PM,,,,,200,2,1.163315,307.3129236,5.121882059,1606.477154
1, 21/8/2015 2:43:07 PM,,,,,200,2,1.163315,307.3129236,5.121882059,1607.640469
1, 21/8/2015 2:43:08 PM,,,,,200,2,1.17638,310.7643046,5.179405077,1608.803784
1, 21/8/2015 2:43:09 PM,,,,,200,2,1.186884,313.5391463,5.225652438,1609.980164
1, 21/8/2015 2:43:10 PM,,,,,200,2,1.193929,315.4002239,5.256670399,1611.167048
1, 21/8/2015 2:43:11 PM,,,,,200,2,1.193929,315.4002239,5.256670399,1612.360977
1, 21/8/2015 2:43:12 PM,,,,,200,2,1.179326,311.5425494,5.192375824,1613.554906
1, 21/8/2015 2:43:13 PM,,,,,200,2,1.168823,308.7679719,5.146132865,1614.734232
1, 21/8/2015 2:43:14 PM,,,,,200,2,1.162546,307.1097768,5.11849628,1615.903055
1, 21/8/2015 2:43:15 PM,,,,,200,2,1.16767,308.4633839,5.141056398,1617.065601
1, 21/8/2015 2:43:16 PM,,,,,200,2,1.187012,313.57296,5.226216001,1618.233271
1, 21/8/2015 2:43:17 PM,,,,,200,2,1.187012,313.57296,5.226216001,1619.420283
1, 21/8/2015 2:43:18 PM,,,,,200,2,1.194313,315.5016652,5.258361087,1620.607295
1, 21/8/2015 2:43:19 PM,,,,,200,2,1.194313,315.5016652,5.258361087,1621.801608
1, 21/8/2015 2:43:20 PM,,,,,200,2,1.184066,312.7947152,5.213245254,1622.995921
1, 21/8/2015 2:43:21 PM,,,,,200,2,1.182528,312.3884218,5.206473696,1624.179987
1, 21/8/2015 2:43:22 PM,,,,,200,2,1.185987,313.3021858,5.221703097,1625.362515
1, 21/8/2015 2:43:23 PM,,,,,200,2,1.192648,315.0618222,5.251030369,1626.548502
1, 21/8/2015 2:43:24 PM,,,,,200,2,1.193288,315.230891,5.253848183,1627.74115
1, 21/8/2015 2:43:25 PM,,,,,200,2,1.184194,312.828529,5.213808816,1628.934438
1, 21/8/2015 2:43:26 PM,,,,,200,2,1.173946,310.1213148,5.16868858,1630.118632
1, 21/8/2015 2:43:27 PM,,,,,200,2,1.172794,309.816991,5.163616516,1631.292578
1, 21/8/2015 2:43:28 PM,,,,,200,2,1.179711,311.6442549,5.194070915,1632.465372
1, 21/8/2015 2:43:29 PM,,,,,200,2,1.18509,313.0652253,5.217753755,1633.645083
1, 21/8/2015 2:43:30 PM,,,,,200,2,1.203023,317.8025859,5.296709765,1634.830173
1, 21/8/2015 2:43:31 PM,,,,,200,2,1.203535,317.937841,5.298964016,1636.033196
1, 21/8/2015 2:43:32 PM,,,,,200,2,1.203535,317.937841,5.298964016,1637.236731
1, 21/8/2015 2:43:33 PM,,,,,200,2,1.183681,312.6930098,5.211550163,1638.440266
1, 21/8/2015 2:43:34 PM,,,,,200,2,1.175868,310.6290496,5.177150826,1639.623947
1, 21/8/2015 2:43:35 PM,,,,,200,2,1.173946,310.1213148,5.16868858,1640.799815
1, 21/8/2015 2:43:36 PM,,,,,200,2,1.173946,310.1213148,5.16868858,1641.973761
1, 21/8/2015 2:43:37 PM,,,,,200,2,1.184834,312.9975978,5.21662663,1643.147707
1, 21/8/2015 2:43:38 PM,,,,,200,2,1.202767,317.7349584,5.29558264,1644.332541
1, 21/8/2015 2:43:39 PM,,,,,200,2,1.203535,317.937841,5.298964016,1645.535308
1, 21/8/2015 2:43:40 PM,,,,,200,2,1.203535,317.937841,5.298964016,1646.738843
1, 21/8/2015 2:43:41 PM,,,,,200,2,1.190726,314.5540874,5.242568124,1647.942378
1, 21/8/2015 2:43:42 PM,,,,,200,2,1.171385,309.4447755,5.157412924,1649.133104
1, 21/8/2015 2:43:43 PM,,,,,200,2,1.153068,304.6059736,5.076766226,1650.304489
1, 21/8/2015 2:43:44 PM,,,,,200,2,1.143845,302.1695337,5.036158894,1651.457557
1, 21/8/2015 2:43:45 PM,,,,,200,2,1.154605,305.0120029,5.083533381,1652.601402
1, 21/8/2015 2:43:46 PM,,,,,200,2,1.172537,309.7490993,5.162484988,1653.756007
1, 21/8/2015 2:43:47 PM,,,,,200,2,1.172537,309.7490993,5.162484988,1654.928544
1, 21/8/2015 2:43:48 PM,,,,,200,2,1.176764,310.8657459,5.181095765,1656.101081
1, 21/8/2015 2:43:49 PM,,,,,200,2,1.182913,312.4901272,5.208168787,1657.277845
1, 21/8/2015 2:43:50 PM,,,,,200,2,1.174075,310.1553928,5.169256546,1658.460758
1, 21/8/2015 2:43:51 PM,,,,,200,2,1.173562,310.0198735,5.166997892,1659.634833
1, 21/8/2015 2:43:52 PM,,,,,200,2,1.183681,312.6930098,5.211550163,1660.808395
1, 21/8/2015 2:43:53 PM,,,,,200,2,1.184194,312.828529,5.213808816,1661.992076
1, 21/8/2015 2:43:54 PM,,,,,200,2,1.184194,312.828529,5.213808816,1663.17627
1, 21/8/2015 2:43:55 PM,,,,,200,2,1.184194,312.828529,5.213808816,1664.360464
1, 21/8/2015 2:43:56 PM,,,,,200,2,1.184194,312.828529,5.213808816,1665.544658
1, 21/8/2015 2:43:57 PM,,,,,200,2,1.182913,312.4901272,5.208168787,1666.728852
1, 21/8/2015 2:43:58 PM,,,,,200,2,1.174459,310.256834,5.170947234,1667.911765
1, 21/8/2015 2:43:59 PM,,,,,200,2,1.173434,309.9860598,5.16643433,1669.086224
1, 21/8/2015 2:44:00 PM,,,,,200,2,1.173434,309.9860598,5.16643433,1670.259658
1, 21/8/2015 2:44:01 PM,,,,,200,2,1.164212,307.549884,5.125831401,1671.433092
1, 21/8/2015 2:44:02 PM,,,,,200,2,1.166517,308.1587959,5.135979932,1672.597304
1, 21/8/2015 2:44:03 PM,,,,,200,2,1.189445,314.2156857,5.236928094,1673.763821
1, 21/8/2015 2:44:04 PM,,,,,200,2,1.186756,313.5053325,5.225088875,1674.953266
1, 21/8/2015 2:44:05 PM,,,,,200,2,1.191751,314.8248617,5.247081028,1676.140022
1, 21/8/2015 2:44:06 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1677.331773
1, 21/8/2015 2:44:07 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1678.525189
1, 21/8/2015 2:44:08 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1679.718605
1, 21/8/2015 2:44:09 PM,,,,,200,2,1.193416,315.2647047,5.254411745,1680.912021
